19801
10509,5114
11524,17692
13713,1019
15800,1866
10365,17247
1798,740
1149,14702
5958,12141
17835,17638
19157,13015
2898,8563
4491,11015
16518,17136
11339,10915
19623,6096
15150,5481
11879,12430
17217,5689
18063,8613
3564,10978
0,15150
18838,8866
18967,7352
15016,16491
19004,3229
16579,9685
15183,6878
8825,7985
19033,18352
16494,15088
16381,15582
6318,11679
3765,6526
13346,9005
19000,18094
19512,2485
9308,4863
4123,18789
10633,11337
10021,2066
9903,10946
10408,15181
7859,3079
14276,16328
2155,10995
6624,5526
18573,12598
3970,11216
4747,9295
6227,19159
953,4445
33,15036
819,10807
6675,10278
7215,287
18047,1733
14014,15569
18006,3194
8999,13320
19062,6511
4569,16044
6713,14737
13348,4002
8068,10017
15691,19161
5738,14824
336,12407
2607,6201
320,5896
6610,14884
2917,14595
12023,12914
3612,8213
3498,10888
482,13673
9736,7822
9665,5173
4287,17623
930,18680
10197,3581
115,7576
16751,17747
15305,19286
17066,14168
10982,4610
5190,13330
12090,8181
8772,4533
2952,339
16538,1434
5837,4167
18918,11686
17912,7365
18077,58
643,9371
5803,4206
9126,7977
972,19065
2161,16200
16235,40
9270,5107
2132,2713
15435,861
4156,2114
15302,6698
13241,7866
18955,5354
15156,971
1444,10825
3148,17371
6539,15456
7772,8952
4945,6287
2706,9359
17445,2468
10487,5174
605,11503
527,9579
19171,6205
9331,17915
10382,13124
13365,13882
7299,3112
10090,17882
12646,7558
5893,13330
3024,15495
15665,13726
3527,294
10462,11284
791,9479
11370,8760
325,14702
16684,2370
3274,5206
19011,10534
14553,3588
4284,18364
3700,13320
1598,13400
5077,5651
10031,1191
8012,17228
10139,12752
6572,17763
3946,18402
3326,1909
3097,18714
774,5086
6951,641
19734,17814
18919,4601
13350,17595
15775,18088
17944,7129
3374,5900
10585,14561
10268,17831
249,6305
18428,6594
1160,1289
9921,17116
15315,14367
8396,18553
14704,8666
6255,12000
17476,9936
4114,5781
3844,14733
6739,7707
15763,7915
10847,8594
5892,17815
11613,19413
8621,4454
3863,17786
13815,18514
5239,3703
18800,9920
9741,1274
3897,11655
1113,5407
18742,4973
12762,1655
10577,10349
6755,15968
3493,16364
439,2562
10204,11178
5353,7414
12738,10203
16191,1091
16689,3857
16424,3001
19132,17682
7372,14111
14959,2153
4881,4893
11961,12146
14421,831
16602,15673
11995,18650
8724,6259
15893,14643
18484,16778
6758,6175
14424,8104
6676,3579
12535,17452
19754,2509
13873,15528
10884,15036
5626,9008
16233,17187
18902,10169
7545,2534
16092,11182
2290,7480
12738,7086
15684,15316
13502,6529
15476,16724
14768,3198
12989,6760
16282,4093
7400,3077
18591,18515
2159,13272
14319,18970
10785,8516
5554,8723
14611,6831
5010,2610
9261,9733
9729,10291
3826,15209
18578,18791
11416,5020
7650,707
1796,2597
13055,1230
5588,1561
9182,7187
5935,10422
2887,2281
14879,8678
3094,15212
2776,13657
18510,2543
3502,1508
8492,5909
8482,8246
6004,9999
4821,95
5894,5494
9760,4501
19052,5839
12255,17891
16293,13085
10681,16199
548,12129
3421,10084
732,438
16669,13433
17786,13212
19097,6042
13671,6047
7742,18141
1273,15852
15595,6823
19556,975
156,13275
13122,4995
18130,17072
13759,19187
4991,19405
16309,13822
4785,17881
1265,2849
11881,8837
17048,1006
11313,10718
18200,3064
3361,18757
17960,702
4463,7189
17614,9170
15216,11566
18289,14179
13929,15600
8598,5136
7308,6254
10015,10595
946,17473
12792,12747
12852,6742
12585,14863
9180,6779
1797,9112
5158,19801
5547,12510
9052,3101
10864,12223
9289,10459
2419,1385
48,19471
16738,2562
17188,19616
19493,14842
12858,16663
12086,7334
17665,6462
3876,11683
2443,3108
15309,26
19548,9961
9526,15846
5700,2124
5952,11841
11113,18654
17248,801
16566,8380
16840,19635
17420,12495
17437,11947
15628,6120
15966,34
15704,5393
792,10864
1753,14104
18551,5025
18499,1636
10546,2508
14847,4594
9015,10865
13954,10225
2952,15996
11411,14794
4432,2772
9715,18341
6793,2685
4123,10171
15327,8185
19291,7018
11506,6513
1069,18000
19726,3439
389,1092
4443,6582
2982,3691
18203,1006
1386,6009
15855,1557
4738,6019
19381,1955
11523,10304
17,12676
2996,8005
4575,18752
7521,3580
9372,15419
19188,9468
549,15959
16830,14772
8953,12565
1539,10029
17777,7317
12245,3221
15345,1120
15024,4568
16152,15687
13545,18964
11849,1764
6034,957
2504,13300
960,8995
8669,1516
3983,12403
10239,7004
5089,2780
3921,13822
18554,10791
6622,12109
12216,1779
18071,15403
15277,3485
729,2865
1676,6629
10716,434
502,12698
8404,2260
15015,7291
4412,2953
13609,17379
11670,16518
13215,16797
4160,9296
11959,14276
14335,17369
13212,19275
8457,8006
8754,12983
3144,11156
18940,15127
18546,9135
13840,18118
19022,18444
18529,16444
6343,5238
7720,6142
393,5294
4402,15994
19583,7936
7218,6559
8484,18479
1711,2282
16630,1248
28,18758
11663,8768
5244,1928
16911,17061
10090,15907
9200,4213
10570,12448
6314,5126
19085,4807
15295,12297
8790,5719
13329,8197
9600,14024
10150,9118
16946,5555
4825,14911
905,8474
12348,463
13655,14195
10165,9916
1139,7051
5122,14150
14805,13158
1133,14419
16442,13229
6514,5632
3829,1803
5447,16745
8775,2333
15442,19672
12216,7514
4244,8972
3813,5200
12638,19539
11428,15216
13990,19095
2737,19766
7470,19076
18568,1862
659,15400
72,11743
9522,3760
12977,11342
11510,16111
15274,4703
10717,19219
387,5035
1036,14347
17330,12307
565,1983
11130,977
17631,7879
16197,700
14417,11838
9422,16687
7960,9006
5195,3248
3136,12438
13417,19561
14016,13747
2745,12151
13694,16839
1887,9067
143,8235
11871,7828
3220,11645
13069,3198
15221,14581
336,16471
6768,7665
18708,4775
8300,10856
19682,7922
16835,690
13517,10020
9404,13193
15300,5452
9826,6418
5018,750
13227,4254
16283,1234
1749,14991
9816,9513
4427,17694
8646,10058
10975,4067
6487,18164
15146,13905
8866,1256
15476,16410
5510,8488
18143,4307
18339,9604
5075,1710
291,14850
18588,6913
17820,14121
11380,4144
14537,14531
15,11050
10560,8965
13312,5792
721,9798
10898,6175
10033,14831
4416,13986
1700,14404
14671,2092
6498,17655
3559,9619
1603,18637
1400,8749
18209,8570
5074,18592
696,12331
10044,9051
15163,16875
13617,16086
15281,5901
5877,14957
9925,3727
9190,4882
4066,5024
1640,2761
10627,2325
16272,17243
14838,16334
13065,7603
16636,4770
229,3901
18161,14931
9975,4274
10118,13639
15981,19474
7208,984
19375,2082
10506,15834
17490,8832
3310,6937
1858,5223
13019,5886
7314,3270
16407,5395
916,19569
2301,9
8646,6877
7131,4081
17546,2404
15785,15935
16075,2375
17748,12582
19355,11645
17185,5423
12491,1489
1078,12346
138,7707
14661,4342
11059,9371
9117,15208
4761,4606
7247,3586
17915,1559
1381,10032
15218,9208
3088,5120
18625,10127
2770,16581
17808,8738
5288,18137
6213,13937
3055,13346
4659,17485
6131,14081
11569,9077
13708,6156
6461,17740
18869,3988
7417,10530
5685,8014
8659,5147
8091,4345
1793,8427
5971,15319
12243,6636
3550,8547
1080,11283
13878,12829
12931,6060
3507,3585
17814,8469
4141,8462
13511,4258
14335,9288
11498,11071
7628,9679
12249,10587
7230,8336
1193,8293
14501,16471
11423,6909
12305,8216
1022,2603
18132,12631
6003,17304
5555,4080
19115,11315
8626,6958
4251,17556
14049,15851
19058,14492
8278,1657
6770,9288
9773,17248
12535,15143
10220,7593
15456,581
5188,12080
480,14251
13414,16979
6614,13338
13725,9050
3051,18434
9233,5759
19721,2076
2949,1614
12277,1483
19787,1644
29,5310
15121,18366
18986,17038
6691,15230
19476,12787
13960,13134
6226,19160
3210,14729
16038,6290
10983,19062
1846,15535
19633,11521
7279,1149
10476,17836
1623,7372
16885,14400
14914,19182
3945,2397
14942,11881
3415,174
11127,12541
16162,5714
13710,5124
9318,4376
13825,19211
5024,1487
17383,13900
15261,18826
19295,8266
10330,2745
15310,6015
12147,17578
11078,8495
6126,1639
16073,10629
1554,9367
12354,2085
12979,2011
13794,17831
7861,19428
1951,5536
2910,6365
11585,8258
8534,10820
4007,14010
4068,15958
1402,6508
19385,16492
18268,13833
11506,876
13325,83
6860,12102
8243,288
13772,8206
11544,13054
611,12205
7595,11847
14420,11881
3290,1861
12623,3813
3313,16462
15006,6425
6041,5219
13571,17562
1,14418
5188,6109
18916,4493
4133,6538
4515,11935
9704,15073
15524,6004
18135,18990
15318,12959
11328,4533
18052,16204
3885,9100
17408,12542
7341,7102
9629,6821
15766,11285
3777,8749
13446,7931
9362,960
11244,6178
8326,10216
11166,3112
17164,1101
13476,7376
17448,5258
4626,7119
19470,15393
1151,12827
44,2624
2062,17608
5081,12296
5551,4912
7897,4161
19177,12717
4398,3466
10788,3588
3585,5293
15826,6926
19733,10410
7043,5014
877,9840
5141,8822
14375,3557
1139,15073
109,1734
4907,4921
8345,4990
18431,4501
844,17712
3521,700
0,10051
12384,12655
11985,796
8709,18514
11152,16615
12468,19578
3217,18692
19457,16456
7957,19451
11994,13960
9094,4768
15077,16948
12842,3372
2114,3114
2616,1223
6997,18544
1989,14546
8160,5255
17493,3417
137,5398
18229,19707
2513,17410
6461,8960
17630,1418
13745,8695
17169,19593
5795,7810
17525,4127
774,12683
13094,17991
4877,12954
19018,2752
4068,6421
697,9537
13776,11036
13952,12497
4713,1231
15751,292
7127,1839
2814,16996
18911,11060
15630,19004
5362,13036
2676,9277
9235,17651
9123,8058
16860,8708
16262,17589
19300,5472
4182,16429
16355,16142
7896,365
7487,14561
11714,8597
17484,300
19291,6471
5122,2572
1866,12162
4063,18435
16651,5268
17881,6401
19153,3626
17326,9134
15232,12169
1362,19787
6655,6693
1379,7446
5956,3664
12076,10679
18910,3177
1676,18803
4516,19337
16765,16429
1299,18292
949,13701
3800,19262
7327,3009
8618,18466
5077,41
5398,10242
451,5980
10997,10701
2809,5120
16921,1013
3718,451
8708,1071
17125,8124
6263,7560
12621,984
16423,6981
10383,17289
14321,10071
18820,3393
5575,3966
11121,15860
16463,7579
3235,5373
2747,17833
19763,7157
12235,3455
69,18008
9768,3790
19055,3144
12326,15732
10808,16754
3627,16430
2637,11130
15321,12593
2123,17670
1147,4018
11919,18422
4972,16905
6396,10848
10593,17914
10028,14001
9038,16409
16237,35
2340,1310
778,1561
7342,18446
14314,3601
19562,18859
4705,14063
2676,1129
5408,11523
16350,5012
4738,11713
14142,17316
10430,18272
8298,700
15105,10589
14614,13000
11394,11106
9652,14362
5576,12792
2332,8127
12429,6840
8197,10951
3671,3684
1862,14122
3972,956
8514,14994
9366,1770
8449,3415
6202,10892
7214,1421
12535,5638
14482,7824
3491,1528
13802,6998
10308,13400
7062,16459
19276,11046
8732,1073
19526,15073
12723,10740
10014,15856
1722,19740
1772,2698
13886,610
18849,16525
4646,3698
689,14017
11246,7939
8314,14516
9368,10302
4203,4841
11791,6714
1833,12179
19771,8092
1748,5002
3243,11853
3549,7636
17768,9799
355,17296
11396,9231
2336,8522
563,6459
18956,14125
1388,15071
18575,8324
2558,6828
5189,10006
18689,5369
9059,10521
9705,16596
6994,13240
685,4995
8715,17162
9564,5037
3028,1565
18342,2870
6589,17421
2864,10236
12943,14243
3070,15556
9191,13451
223,13814
9878,16926
15147,19753
2050,18284
4286,121
1844,19778
18603,13080
5840,16859
9747,8720
10823,8053
15940,18625
11531,9852
11890,19024
19744,2071
12851,4466
10934,7716
7380,12559
7522,13160
6962,19267
5731,6875
16551,7500
16463,5337
13741,5310
6595,1737
11796,1474
17972,5354
11515,1355
14724,18149
10716,17129
12910,4930
15043,1472
6593,12707
12454,16741
274,17427
19367,19201
18086,675
11806,9851
14509,17597
19733,5261
11571,16475
18003,9809
1773,2879
2946,11927
2619,17362
1552,19660
13198,5979
10611,10423
1422,3290
3609,393
16124,2538
1961,15965
4970,4574
2406,18230
10874,14673
13970,12476
16335,621
17953,12150
10733,16072
18366,11787
8618,12445
1517,16541
1081,8039
7309,1590
1279,10268
6178,14723
17431,2861
13350,15914
3078,2610
14104,10225
7867,2088
501,2638
8130,11034
15717,328
16797,275
12782,7767
19590,13054
15886,11054
12454,2949
7527,13426
5765,16381
12437,7516
3053,7593
171,17762
9416,4706
6459,3766
10374,8086
18616,17149
8688,5785
18814,13999
18056,4358
14390,8828
12536,17368
16619,17179
5407,7752
9454,579
1967,4457
7956,10265
5255,4481
4667,2763
13375,12420
4800,12492
15193,13055
362,4266
8054,7122
13955,7021
13913,18885
9326,19726
11026,285
1125,6488
106,9245
3707,7961
13768,17151
9332,11625
12001,2092
9080,17644
9426,39
8012,11613
5787,18564
16474,7368
12495,1807
2363,2845
18391,15794
12754,10394
2657,1891
2047,12383
4271,11518
14368,12856
7024,5515
1014,10747
3752,8640
13203,3199
14843,17561
706,12590
19209,17081
9718,11070
8540,7478
14720,12116
11448,11424
8512,12673
17575,13467
388,8519
10486,17341
3667,14670
15015,8503
13873,1169
18813,11144
1209,8793
1060,10864
12769,5067
1702,5259
6917,16226
8990,701
1061,9195
7428,10255
18509,15909
14562,1811
10322,10398
7178,10905
18757,13970
10032,5955
11173,11149
9694,11322
4389,9543
12200,6358
4362,1373
8241,14572
6239,2095
19627,15567
12598,6921
17114,17428
3790,4261
15656,16197
15909,2808
18066,14471
3183,11417
12745,16361
5265,9994
19188,1797
6102,6108
1103,4052
2936,1356
12011,15527
2910,5471
13229,19482
6634,1218
15783,7100
5497,17500
18151,9723
12510,15965
8878,6951
1609,15741
17726,1504
19158,4728
14177,13571
932,5739
18644,3780
11039,13338
8681,4923
17427,5641
15083,19498
1370,3231
2863,919
15939,1314
15582,4749
18720,4178
7621,2296
14691,18506
609,685
4231,9722
1776,16114
9313,2312
10206,3024
7059,8795
8445,17347
3003,17748
14577,10478
7331,9821
3170,8980
19411,16218
5846,16026
8025,12888
15044,5619
9011,1847
18748,15274
18178,15168
1657,13832
14996,7624
3706,9903
600,11468
432,13694
13105,12426
4203,2239
3841,15216
12199,206
15436,8442
18380,11940
17515,11345
2164,4234
5354,4336
10250,18260
15936,10280
2496,17818
12542,10772
19532,16941
8642,13901
7621,5996
11035,12146
9665,9449
11728,6159
4601,8282
12506,19446
469,1733
490,8826
16889,4869
13544,3993
5717,17495
18914,3603
1894,6540
15022,14291
15194,8619
15714,12425
2297,2395
8474,11109
8307,17001
13203,10434
536,6504
12755,19540
18468,2142
1026,17759
8101,8787
3595,52
9257,7401
9508,8692
2678,4902
12868,13407
10033,19073
14987,3387
19420,12160
7410,17619
9271,9328
9630,10550
4129,5971
15098,17925
14932,17905
12547,629
3959,9485
14021,2281
7549,15147
14358,27
16274,16659
2910,15828
1915,3803
406,9566
12723,2688
19283,628
17237,10010
17763,239
12651,13834
4127,16636
6207,19766
12622,4210
436,3662
19226,18533
19708,3730
2363,19801
19160,2079
10284,5571
13949,17950
18464,13269
350,18674
1129,15523
14238,17558
19460,12082
3207,7643
8998,16889
2650,16001
1190,4510
9092,2202
17423,18909
423,10364
19391,17878
2227,19302
5473,6613
2224,4156
2730,13050
15746,15075
12167,10630
12057,4615
13003,15837
6610,19242
17892,18702
1348,4922
6068,15957
842,9964
1757,6883
4518,1002
6692,18246
552,14491
7547,19622
578,5570
203,18930
17004,1473
19266,7635
1887,10660
19736,8551
9713,13804
9305,14603
5422,3548
17080,2857
12655,5010
12909,19349
5656,15308
14008,945
3113,18529
10692,12958
16555,17893
9500,6013
11585,9176
16498,1563
10627,19742
322,11518
5810,10073
12361,138
14127,899
16742,15044
9845,18279
783,14440
8793,5067
12044,1953
18368,674
8558,19801
4296,895
605,3505
14755,1264
15664,9100
13976,13822
13342,10056
19017,14861
10538,18466
17752,12684
4074,3098
16370,18713
3161,11942
11108,3647
594,16733
9620,4417
11724,18361
12698,4608
12987,9387
9010,4823
19576,16223
11832,429
18918,2270
12778,1034
12220,19454
16452,10312
2122,400
770,5739
12098,11817
14176,1031
17877,17098
19073,13083
2087,16544
5405,15412
5473,13686
15093,6780
9784,2859
378,17123
11675,18542
12316,19363
12543,19346
316,11962
11320,8884
10847,10424
13300,10555
1671,7374
8566,12929
1408,19689
13469,16549
10427,11965
1721,12036
13748,6404
8696,18752
8542,3616
10960,5683
9997,8793
16175,13507
13402,16969
11607,5140
7488,16310
19781,2514
1076,12719
15764,12008
1861,19312
11548,1242
10711,1489
11910,4995
12050,890
9401,5086
18906,5487
15142,14110
118,16108
4614,8805
3254,6504
3457,1852
11852,5254
11384,18481
3283,8833
18100,7817
8943,2507
14972,18318
14511,5583
10940,15840
2177,16647
5110,19129
2047,257
14932,15028
2289,2183
367,11344
3964,14716
10413,4507
5936,18445
3809,3327
14511,16634
6541,573
4441,5427
574,106
14067,9555
14027,13968
19225,11861
17733,4827
7148,16256
19095,47
19033,17929
10839,18045
15097,14380
6349,1735
11415,3112
19027,1801
2692,7272
18848,17529
3841,17428
15503,16927
15317,14514
14806,16712
13618,3671
7978,5890
12835,7234
16959,13348
2434,17314
2936,3444
2903,5428
14920,16577
2767,7421
755,7742
6928,10678
18674,6024
13108,3030
8873,5636
15112,894
4958,12483
13718,10461
16363,19752
19417,9358
17437,10471
3288,11077
13621,7851
15241,3304
19537,4614
8491,9786
4836,3547
1573,5693
11397,16911
18309,5642
8449,10879
16500,1975
11988,17376
19485,16261
6105,11267
16696,19339
15716,8873
7598,8540
1778,17560
5967,5228
5858,7371
8891,3188
3419,17659
7086,11176
15559,6664
1491,12518
19182,15579
8848,5615
17937,1237
12060,19076
11747,9417
2839,12824
11986,10877
16474,10629
2561,12808
16552,1078
10084,14922
570,15440
14585,9688
16667,9332
5987,74
11326,19801
3830,8889
12293,12777
8045,10243
16819,8746
937,10851
6510,10851
520,10170
13593,10547
7332,7811
0,8409
9783,10920
14427,2742
3247,18859
14649,12535
13934,17432
12433,14669
12287,17313
8923,14641
6234,13683
4125,1806
9711,15813
890,11139
9217,12262
19102,8100
9487,10707
18306,14258
15369,4423
9591,19471
2894,9931
2023,9147
10704,15440
7087,4664
16633,9199
18357,13788
11468,8761
10101,19120
528,2114
10392,15973
1022,11588
19710,13643
15077,14859
9984,8650
5779,9799
18481,3749
18818,3733
2425,3315
19375,17453
16107,1097
2195,14671
6990,5744
2678,16599
8908,9764
0,4240
2750,10228
3720,7670
545,17385
624,8615
2797,1695
5203,11736
14967,13628
18032,18489
11520,2242
1745,511
5687,15742
8134,9114
107,2251
10332,12963
12990,844
14160,14295
15012,7608
12843,15596
19516,15503
6887,2520
4540,14392
19346,8768
9336,9188
1829,3409
14802,11969
8048,10436
14355,14895
16582,18634
15890,8082
135,539
10144,17158
9066,7297
11118,2136
17051,4932
12926,3354
9611,15410
1716,13677
626,10725
7343,16677
8396,13395
12550,8684
18074,11233
4740,19047
5625,18674
4234,15552
15970,2392
6747,16609
4320,5404
48,11167
4893,16578
0,2429
9524,4452
9427,19434
16667,19801
5279,13751
13405,15092
15274,19719
6325,5038
10886,6199
19385,6754
11017,14203
2841,3613
18984,420
12449,478
8131,6545
11912,6501
5528,14685
5242,1026
597,3217
14741,14488
9683,11148
19160,5071
9390,6824
9599,3018
6490,11768
5405,9678
17901,3404
12311,1478
8191,9501
18525,18566
6281,809
7923,5224
4448,13022
15246,3081
6582,13312
5671,4670
57,12775
14396,15727
3966,17422
10539,17805
13252,1335
0,14858
17964,2514
518,8377
3264,10434
18017,19242
4379,16987
4610,19470
19007,3899
15693,2625
7025,14170
13329,3653
6055,6094
93,3036
8343,11805
9651,2515
14705,17093
1470,3114
14140,3451
8805,4217
14938,10954
7523,13840
11053,14169
15658,15488
12414,793
12506,13634
14378,6921
10926,7883
18539,3953
2636,11782
11159,17706
10030,175
19520,892
809,7670
15302,16388
2689,13842
18847,14478
538,11121
15651,15924
7140,18848
3482,15202
3682,18624
514,1686
9032,19420
1275,10848
3808,18473
10045,17560
6651,12262
7251,6410
11813,14708
6767,704
2771,5678
3438,11901
18567,2318
18320,12699
18091,10276
760,18255
7717,11548
10792,11562
17723,608
19379,14779
14787,15304
19728,14589
191,10221
1384,16055
101,2420
4281,17278
17354,7943
18925,5266
7210,3803
10741,19801
9720,15614
8340,16872
10824,7827
10389,17160
4620,8822
15031,4192
10750,13346
8810,5964
19177,7856
9041,184
16877,12998
6751,7565
7278,9531
11307,10152
3342,1353
2187,19766
19079,3209
19554,5836
16750,16700
7783,16149
6627,18295
2097,4155
4447,9658
652,18977
14515,773
6758,14258
13037,15583
7218,15412
11686,12749
10705,6945
15165,11031
14181,6222
5987,17306
19012,19360
7631,13696
13009,8014
4916,14919
15416,7633
4906,3376
2815,12621
0,18239
10903,11502
17373,4260
3724,11944
10696,9057
17479,16477
9244,11781
8657,17695
1002,17071
3608,11630
7412,4750
15643,11980
2149,9274
2275,12239
5488,2188
18057,9131
6971,7978
10111,10229
1950,6457
12171,2289
16747,1335
12791,6579
6204,16954
2165,18967
7489,6105
2402,14658
8876,2396
15962,532
19328,6441
10501,16760
1343,9339
14139,7395
10707,19493
19180,342
4198,19048
17054,15654
1676,12433
14736,13253
15174,1252
2848,12928
14662,18149
15136,15354
9682,15946
3574,19251
18673,12270
5859,18528
16228,1699
6914,4830
16900,16200
3155,19782
86,13932
